approxDays,Urban,Frac65Plus,PopDensity,gathering_size_500_to_101,gathering_size_100_to_26,gathering_size_25_to_11,gathering_size_10_0,school_closure,closing_of_public_venues,non-essential_services_closure,social_distancing,shelter_in_place,religious_gatherings_banned,lockdown,flights_prev_week,avg_temp_prev_week,casesPer1M
29,2,0.184018183,110.5723248,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,114.4595059
29,6,0.238677374,54.49832201,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,65.02584777
29,5,0.241654349,30.61819604,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,223.1084586
29,2,0.185784787,190.934663,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,610.0559066
29,7,0.225321244,71.24385856,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,450.3422601
29,7,0.250689854,37.27896787,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,128.3449913
29,4,0.147593833,112.3888539,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,171.3128796
29,7,0.295881344,45.67622891,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,159.4832742
29,7,0.235532646,58.79132313,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,34.36426117
29,9,0.271431629,49.119259,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,256.7943505
29,8,0.249119075,41.41495355,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,265.9397646
29,9,0.261307948,55.53053194,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,0
29,6,0.181834854,86.1390088,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,412.635826
29,1,0.181340028,136.0594267,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,727.0413959
29,6,0.205784038,49.47983453,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,112.6760563
29,9,0.258400153,37.1817009,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,143.1844215
29,9,0.272112131,14.63033479,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,241.662639
29,7,0.211352118,47.89264591,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,1175.755119
29,2,0.149717378,515.5072394,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,189.332654
29,4,0.165469159,142.1709464,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,153.417372
29,3,0.197234999,271.4801508,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,467.1047937
29,3,0.178359247,190.4211049,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,379.2188093
29,2,0.169439823,140.058861,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,1033.630817
29,6,0.267158701,50.49363673,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,157.871887
29,7,0.258744038,13.6970392,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,198.7281399
29,6,0.175028942,71.42919978,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,123.1557428
29,4,0.189740093,131.087926,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,366.3525533
29,6,0.183143874,78.44150978,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,183.7179929
29,3,0.18358591,161.1706074,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,288.4303381
29,6,0.191381003,58.28198554,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,61.35973165
29,9,0.211944647,41.21768859,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,128.5291975
29,6,0.214146957,42.78333754,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,534.213977
29,6,0.202509711,65.26150707,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,514.1290273
29,7,0.190880296,59.23972209,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,209.1675133
29,7,0.1797052,24.07239749,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,26.65458326
29,7,0.256816056,24.98368988,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,359.6863535
29,5,0.174991027,35.89234378,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,27.60981805
29,4,0.126257759,123.2095743,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,311.7825458
29,7,0.203489677,31.84312829,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,561.0412926
29,9,0.309272193,62.68451234,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,183.7897445
29,7,0.280430147,10.55618893,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,278.1125429
29,7,0.25758317,45.22749274,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,366.927593
29,2,0.17500938,90.69242864,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,281.3906953
29,3,0.170080881,344.4794151,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,241.9522087
29,7,0.272577028,35.52904202,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,393.4993901
29,7,0.220856479,33.35707565,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,78.79289288
29,6,0.196179151,76.48390376,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,1355.220879
29,2,0.149620569,471.3148665,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,252.9542795
29,5,0.191217151,36.76857126,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,270.6115822
29,9,0.20505525,26.758713,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,66.16819956
29,9,0.361863676,4.420364034,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,0
29,7,0.325447999,45.93986886,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,251.214202
29,2,0.181144629,124.1274244,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,238.5749125
29,7,0.24382716,63.03653352,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,304.8315806
29,4,0.183643243,128.4317622,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,395.9408728
29,4,0.17992235,121.9406467,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,262.1103157
29,7,0.267972236,6.884687458,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,123.9464551
29,7,0.314099545,19.33759111,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,78.50525985
29,5,0.19905372,199.3664071,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,162.0342865
29,2,0.136582919,770.179355,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,316.6173641
29,1,0.154259125,2866.873495,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,5488.362175
29,2,0.134794268,526.4421477,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,700.292073
29,1,0.169916514,1825.563681,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,3001.969685
29,3,0.181216307,273.8490944,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,1010.376299
29,2,0.174827718,638.8281379,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,1752.307738
29,3,0.178072445,226.2819481,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,793.3359778
29,1,0.167985095,1452.101001,0,0,0,0,1,0,1,1,1,1,0,0,9.762425567,3182.176634
29,3,0.192783019,238.2903045,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,974.8427673
29,1,0.188418258,220.8915124,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,878.6408681
29,2,0.138496292,525.4701373,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,1644.368845
29,1,0.172154123,338.2986703,1,1,0,0,1,1,1,1,1,0,0,0,9.762425567,909.9276241
29,6,0.122284738,34.077533,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,427.3199915
29,6,0.219882056,23.19632042,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,153.1745424
29,9,0.07400564,7.405326967,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,97.24788486
29,5,0.171609523,22.95114505,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,330.6541866
29,6,0.200352182,4.543076786,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,0
29,9,0.211553891,3.90453674,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,267.4511902
29,9,0.218814849,6.964394393,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,230.5741296
29,9,0.233476395,2.373453181,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,429.1845494
29,9,0.158335514,2.326831885,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,523.4231876
29,3,0.152541175,8.151696345,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,35.3431823
29,9,0.207544265,4.319885708,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,461.8937644
29,3,0.181317626,33.89856258,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,192.0737563
29,9,0.205997858,3.953645936,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,357.0153517
29,7,0.169941217,15.00187891,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,1112.111423
29,9,0.15594829,12.05422924,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,163.6393389
29,7,0.173201133,23.80223512,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,169.9716714
29,3,0.189866571,9.658571416,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,360.6202669
29,3,0.207264957,13.65174439,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,593.5422602
29,7,0.188175846,45.42814709,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,151.591713
29,3,0.128692162,101.8668163,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,527.1481286
29,9,0.194601321,9.488224411,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,382.8850388
29,7,0.188508461,43.87851624,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,743.3643797
29,6,0.218212191,32.17411846,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,349.6367662
29,9,0.202073552,6.099357969,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,195.6181534
29,9,0.203724928,12.38579077,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,429.7994269
29,5,0.119067893,44.4721582,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,170.2997275
29,5,0.176655363,40.74405346,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,428.3419597
29,9,0.231551128,5.910575954,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,0
29,6,0.290026635,3.884155828,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,147.972773
29,8,0.229945799,9.077345627,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,271.00271
29,3,0.179783225,40.23711045,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,53.7013667
29,9,0.183658171,8.508521278,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,214.178625
29,6,0.07303096,6.834635635,1,1,1,1,0,0,1,1,0,0,0,0,9.830673977,69.88608568
29,3,0.130804247,239.0525944,1,1,1,1,0,1,1,1,0,0,0,0,9.830673977,1182.106638
29,6,0.297537124,57.28655519,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,253.5313292
29,6,0.156810175,53.08530159,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,110.7885932
29,2,0.187539439,31.16698877,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,168.2722645
29,9,0.308668076,7.48606255,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,176.1804087
29,3,0.165648045,227.1532908,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,226.8143616
29,6,0.242030112,15.48569158,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,212.0590938
29,4,0.185216891,77.26479569,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,311.2888917
29,4,0.205625898,92.12298365,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,27.37663404
29,8,0.291085119,31.51572224,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,98.28975821
29,2,0.148581127,496.8533764,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,155.6697978
29,6,0.165980005,28.69233262,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,201.6767985
29,4,0.176408984,100.316662,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,170.7514201
29,6,0.172537533,44.95155984,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,58.19141095
29,2,0.187142896,63.22982515,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,243.7109047
29,8,0.223761833,31.41715552,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,0
29,9,0.308049959,25.57749908,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,182.3320266
29,6,0.219378266,52.33123339,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,88.5661146
29,7,0.20250216,34.6990735,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,187.8498704
29,6,0.170072311,51.11643416,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,108.5752752
29,2,0.203885805,37.92553442,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,26.43404705
29,7,0.260332676,31.84187328,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,140.9641951
29,1,0.146022794,74.13530586,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,164.493009
29,3,0.165120254,591.0700863,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,335.7343426
29,7,0.195833333,14.92857252,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,64.1025641
29,8,0.221104762,19.42168511,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,152.3809524
29,3,0.150940011,157.5934473,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,79.74640643
29,2,0.186053509,33.12752579,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,162.0070357
29,6,0.189715793,20.72850397,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,195.3315753
29,1,0.197460374,382.575595,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,740.3502081
29,4,0.166755941,88.58050435,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,56.38408841
29,6,0.211319737,45.67270285,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,73.53662124
29,6,0.208672352,68.38091519,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,39.117509
29,8,0.277157293,10.17813427,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,199.4415636
29,3,0.179699072,63.60359199,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,249.4737663
29,2,0.178702186,74.92420452,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,400.9902716
29,7,0.232398257,28.54824691,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,122.7671721
29,9,0.260356399,8.852276988,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,462.8558204
29,2,0.204484129,59.52040274,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,49.06049159
29,3,0.177068258,87.64556575,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,88.60796881
29,6,0.228578005,29.64599505,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,172.641998
29,4,0.176767774,186.7383003,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,202.4720878
29,6,0.243663191,38.74875831,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,41.21501875
29,4,0.169577935,152.9746213,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,176.203174
29,3,0.164078491,261.7045437,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,186.0779836
29,8,0.186738674,26.30258149,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,60.0060006
29,4,0.204782862,134.1817904,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,37.93914561
29,6,0.237968047,28.89244898,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,74.19498442
29,8,0.245367371,33.86788147,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,129.5840352
29,8,0.132030915,13.02518071,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,214.6844139
29,3,0.147247351,293.8699265,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,133.4294025
29,3,0.180059936,225.7080746,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,259.8392461
29,1,0.140789796,124.1518491,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,78.0431244
29,3,0.163852181,393.4234651,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,140.3344638
29,3,0.156638032,163.8664288,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,200.8915759
29,1,0.179854525,315.0932092,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,434.8050378
29,3,0.185153203,143.2335602,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,426.9109115
29,6,0.181033897,40.1662201,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,33.96508389
29,2,0.137238091,453.2977848,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,532.8524755
29,1,0.141325536,622.7445787,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,661.5866265
29,1,0.186542355,733.2301295,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,411.8370911
29,1,0.136050268,3926.590802,1,1,1,1,1,1,1,1,1,1,0,0,10.24332425,1395.273787
29,1,0.188952832,972.093851,1,1,1,1,1,1,1,0,1,1,0,0,10.65892857,360.0612714
29,1,0.197249687,2015.95392,1,1,1,1,1,1,1,0,1,1,0,0,10.65892857,431.6635491
29,1,0.221887039,805.7830667,1,1,1,1,1,1,1,0,1,1,0,0,10.65892857,399.7964673
29,1,0.207356216,383.1978353,1,1,1,1,1,1,1,0,1,1,0,0,10.65892857,269.4584677
29,1,0.152836732,1553.371788,1,1,1,1,1,1,1,0,1,1,0,0,10.65892857,657.1459115
30,7,0.076965305,0.448331814,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,54.89679403
30,5,0.133839878,11.87621488,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,467.1005512
30,9,0.190934492,1.110439232,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,620.9251785
30,9,0.152055566,0.036592692,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,187.722921
30,7,0.174055661,3.653017679,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,256.2656963
30,7,0.155338411,2.865599119,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,1005.891651
30,2,0.119078153,4.35419175,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,92.92816653
30,9,0.1452732,0.278695561,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,144.5504481
30,3,0.103100908,13.50294178,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,767.9017086
30,9,0.170663345,1.220038573,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,155.7147306
30,2,0.110904925,170.8097024,1,1,1,1,1,1,1,1,1,1,0,76,0.55395519,415.0402349
30,7,0.152076834,5.638510332,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,61.17330397
30,6,0.220892562,20.2956523,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,198.3471074
30,7,0.226995698,5.97187268,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,418.2600382
30,7,0.184628065,2.534182482,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,3709.045951
30,3,0.257793541,5.232198974,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,280.0074669
30,3,0.185686464,30.25861194,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,146.9813701
30,7,0.120244417,4.590066065,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,218.2294319
30,9,0.205761317,1.699320901,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,411.5226337
30,7,0.28645044,5.479254872,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,353.6425179
30,9,0.282162409,2.443594302,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,912.4087591
30,9,0.307073955,0.780143386,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,535.9056806
30,6,0.257991291,18.0560586,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,69.48948392
30,5,0.195375394,20.07116688,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,332.9872877
30,3,0.155786213,45.81202765,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,218.8718001
30,7,0.149546413,5.235167585,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,183.2676624
30,9,0.214433331,7.301146806,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,165.3302472
30,7,0.114476897,4.696759792,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,180.848178
30,7,0.220119098,1.696650018,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,106.3377286
30,9,0.236647494,5.103328779,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,657.3541495
30,7,0.239075676,12.39474781,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,438.0681196
30,5,0.190523819,48.73792276,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,314.348584
30,8,0.226557583,5.306259204,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,104.8877701
30,8,0.265534294,2.488552445,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,215.0075253
30,3,0.169336256,60.80829384,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,324.7219568
30,5,0.187816594,19.86478644,0,0,0,0,1,1,1,0,1,0,0,0,4.399315251,232.8966521
30,5,0.126443563,42.94639378,1,1,1,1,1,1,1,1,1,1,0,0,4.399315251,1144.123851
30,7,0.232062474,4.225945408,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,34.10175965
30,9,0.206308725,2.609932457,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,402.6845638
30,7,0.154152766,5.774803433,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,2166.283957
30,7,0.140795113,9.751066545,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,197.0540421
30,4,0.117354473,9.03089539,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,103.6242584
30,7,0.171197649,1.895590457,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,267.1832209
30,7,0.219348086,6.010029596,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,224.2822967
30,7,0.256245622,4.115404276,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,0
30,7,0.182692064,4.30452579,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,961.2709013
30,7,0.236879433,2.036516719,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,1063.829787
30,3,0.16028128,36.85071173,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,545.5868089
30,7,0.173716168,4.768685387,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,205.8248431
30,3,0.153953106,14.81405057,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,341.2753587
30,5,0.100606849,9.608366401,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,195.0585176
30,6,0.166202346,3.205668298,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,293.255132
30,9,0.226130653,0.909358164,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,418.760469
30,7,0.209936162,11.98124248,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,396.9172758
30,9,0.194741669,2.008193215,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,101.9056354
30,7,0.21686747,3.522174287,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,634.115409
30,5,0.121112169,4.12880815,1,1,1,1,1,1,1,1,0,1,0,0,5.084547931,139.3695849
30,3,0.120066551,102.8457721,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,484.8057472
30,9,0.159279778,2.156842049,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,461.6805171
30,9,0.230004323,3.670036288,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,432.3389537
30,5,0.12753897,33.65442415,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,280.4676429
30,9,0.207619048,1.902951296,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,952.3809524
30,8,0.299073294,1.430781572,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,421.2299916
30,3,0.081000459,3.983357281,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,229.4630564
30,9,0.229357798,0.627847118,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,3931.847969
30,7,0.135626028,23.22023982,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,935.5744104
30,6,0.212055873,8.323144302,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,281.2412112
30,6,0.227755644,7.067777451,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,189.7173212
30,9,0.214239272,2.647595259,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,325.0975293
30,9,0.252737626,1.81064306,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,438.0201489
30,8,0.278907436,2.18211487,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,303.4901366
30,9,0.225124378,5.071915216,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,310.9452736
30,8,0.235614715,4.52124597,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,209.621633
30,7,0.19257288,7.927839115,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,0
30,3,0.167325937,16.14579872,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,611.0307123
30,3,0.22182377,2.702089136,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,512.295082
30,7,0.235726538,4.007718861,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,490.0759618
30,7,0.198763174,9.685501696,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,261.3012804
30,9,0.20409216,3.103617935,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,171.9394773
30,9,0.116844976,15.83912122,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,0
30,9,0.225322997,4.507951817,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,258.3979328
30,3,0.160748586,58.35324929,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,503.8153517
30,9,0.306769826,2.652470902,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,386.8471954
30,9,0.091549296,4.938890648,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,440.1408451
30,6,0.178828746,11.31106365,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,61.58014656
30,7,0.190897356,9.413998085,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,47.80800306
30,7,0.095841584,17.01485756,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,169.7312588
30,9,0.116754747,5.598109638,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,1957.330202
30,3,0.126847534,49.27500914,0,0,0,0,1,1,1,0,0,0,0,0,5.168994341,155.4330931
30,2,0.219065442,31.5022804,1,1,1,1,1,1,1,1,1,1,0,0,5.677899592,510.3776795
30,9,0.287294118,3.118567954,1,1,1,1,1,1,1,1,1,1,0,0,5.677899592,235.2941176
30,9,0.224489796,1.049119652,1,1,1,1,1,1,1,1,1,1,0,0,5.677899592,887.3114463
30,6,0.278931751,1.947862217,1,1,1,1,1,1,1,1,1,1,0,0,5.677899592,181.6750439
30,4,0.134698759,37.30386749,1,1,1,1,1,1,1,1,1,1,0,0,5.677899592,74.74958888
30,8,0.263662264,8.063539269,1,1,1,1,1,1,1,1,1,1,0,0,5.677899592,0
30,6,0.154351184,5.533449302,1,1,1,1,1,1,1,1,1,1,0,0,5.677899592,257.4665294
